Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-05,
Sample Interval,4e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.1
Label,,
TIME,CH1,CH2
-2.320e-04,0,-0.012
-2.316e-04,0.016,-0.012
-2.312e-04,0.008,-0.02
-2.308e-04,0,-0.008
-2.304e-04,0,0.004
-2.300e-04,-0.016,-0.02
-2.296e-04,0,0.012
-2.292e-04,0.008,0.004
-2.288e-04,0,0.008
-2.284e-04,0,0
-2.280e-04,0.008,0.012
-2.276e-04,0,0.004
-2.272e-04,0,-0.004
-2.268e-04,0,0.02
-2.264e-04,0.016,0.008
-2.260e-04,0.008,0.012
-2.256e-04,0.008,0.028
-2.252e-04,0.016,0.012
-2.248e-04,0,-0.004
-2.244e-04,0.016,-0.004
-2.240e-04,0,0.004
-2.236e-04,0,0
-2.232e-04,0.008,-0.004
-2.228e-04,0.016,0.008
-2.224e-04,0.008,0.008
-2.220e-04,0.008,0.008
-2.216e-04,0.008,-0.004
-2.212e-04,0,-0.016
-2.208e-04,0.008,-0.012
-2.204e-04,0,0
-2.200e-04,0.008,0.004
-2.196e-04,0.016,0.004
-2.192e-04,0.008,0
-2.188e-04,0.016,0.016
-2.184e-04,0.016,0.016
-2.180e-04,0.016,0.012
-2.176e-04,0,-0.004
-2.172e-04,0.016,-0.004
-2.168e-04,0,0.004
-2.164e-04,0.008,0.004
-2.160e-04,0.008,0.02
-2.156e-04,0.024,0.008
-2.152e-04,0.008,0.016
-2.148e-04,0.008,0.004
-2.144e-04,-0.008,-0.012
-2.140e-04,0.008,0
-2.136e-04,0.008,-0.016
-2.132e-04,0,0
-2.128e-04,0.008,0.012
-2.124e-04,0,-0.004
-2.120e-04,0.016,-0.004
-2.116e-04,-0.008,0.008
-2.112e-04,0.008,0.008
-2.108e-04,0.008,-0.004
-2.104e-04,0.016,-0.008
-2.100e-04,0.016,0.008
-2.096e-04,0.024,0.004
-2.092e-04,0.04,0.04
-2.088e-04,0.016,0.024
-2.084e-04,0.008,0.016
-2.080e-04,0.008,0.008
-2.076e-04,0.008,0.004
-2.072e-04,0,-0.008
-2.068e-04,0,0.004
-2.064e-04,0.008,0.012
-2.060e-04,0.008,0.016
-2.056e-04,0.016,0.004
-2.052e-04,0.008,0.004
-2.048e-04,0,-0.004
-2.044e-04,0,-0.012
-2.040e-04,0.024,0.004
-2.036e-04,-0.008,-0.016
-2.032e-04,0,-0.008
-2.028e-04,0.024,0.004
-2.024e-04,0.008,0.004
-2.020e-04,0.016,0.008
-2.016e-04,0,0.012
-2.012e-04,0,0.016
-2.008e-04,0.024,0.004
-2.004e-04,0.016,0.012
-2.000e-04,0.016,0.02
-1.996e-04,0.032,0.028
-1.992e-04,0.024,0.04
-1.988e-04,0.008,0.024
-1.984e-04,0.016,0.012
-1.980e-04,0.016,0.024
-1.976e-04,0.016,0.016
-1.972e-04,0.016,0.012
-1.968e-04,0,0.016
-1.964e-04,0.032,0
-1.960e-04,0.016,0
-1.956e-04,0.024,0.008
-1.952e-04,0.024,0.012
-1.948e-04,0.024,0.016
-1.944e-04,0.008,0
-1.940e-04,0.024,0.008
-1.936e-04,0.024,-0.012
-1.932e-04,0.04,0.036
-1.928e-04,0.016,0.012
-1.924e-04,0.016,0.024
-1.920e-04,0.04,0.024
-1.916e-04,0.024,0.016
-1.912e-04,0.024,0.02
-1.908e-04,0.008,0.012
-1.904e-04,0.024,0.02
-1.900e-04,0.024,0.024
-1.896e-04,0.024,0.024
-1.892e-04,0.016,0.036
-1.888e-04,0.024,0.02
-1.884e-04,0.024,0.028
-1.880e-04,0.032,0.032
-1.876e-04,0.024,0.024
-1.872e-04,0.024,0.012
-1.868e-04,0.04,0.02
-1.864e-04,0.032,0.02
-1.860e-04,0.024,0.008
-1.856e-04,0.024,0.016
-1.852e-04,0.024,0.02
-1.848e-04,0.032,0.004
-1.844e-04,0.024,0.016
-1.840e-04,0.032,0.004
-1.836e-04,0.048,0.012
-1.832e-04,0.04,0.02
-1.828e-04,0.04,0.016
-1.824e-04,0.024,0.02
-1.820e-04,0.04,0.024
-1.816e-04,0.048,0.02
-1.812e-04,0.04,0.02
-1.808e-04,0.04,0.016
-1.804e-04,0.024,0.036
-1.800e-04,0.04,0.016
-1.796e-04,0.04,0.032
-1.792e-04,0.04,0.052
-1.788e-04,0.048,0.04
-1.784e-04,0.048,0.044
-1.780e-04,0.04,0.032
-1.776e-04,0.056,0.02
-1.772e-04,0.008,0.028
-1.768e-04,0.032,0.02
-1.764e-04,0.056,0.028
-1.760e-04,0.048,0.04
-1.756e-04,0.064,0.04
-1.752e-04,0.056,0.016
-1.748e-04,0.048,0.008
-1.744e-04,0.048,0.016
-1.740e-04,0.056,0.02
-1.736e-04,0.04,0.036
-1.732e-04,0.048,0.032
-1.728e-04,0.056,0.012
-1.724e-04,0.04,0.028
-1.720e-04,0.048,0.028
-1.716e-04,-0.016,-0.044
-1.712e-04,0.048,0.032
-1.708e-04,0.056,0.04
-1.704e-04,0.048,0.048
-1.700e-04,0.064,0.032
-1.696e-04,0.064,0.044
-1.692e-04,0.064,0.036
-1.688e-04,0.064,0.036
-1.684e-04,0.048,0.02
-1.680e-04,0.04,0.028
-1.676e-04,0.048,0.032
-1.672e-04,0.056,0.04
-1.668e-04,0.056,0.028
-1.664e-04,0.056,0.028
-1.660e-04,0.056,0.02
-1.656e-04,0.048,0.02
-1.652e-04,0.064,0.024
-1.648e-04,0.048,0.032
-1.644e-04,0.056,0.04
-1.640e-04,0.056,0.024
-1.636e-04,0.056,0.032
-1.632e-04,0.056,0.024
-1.628e-04,0.048,0.032
-1.624e-04,0.056,0.04
-1.620e-04,0.072,0.092
-1.616e-04,0.056,0.056
-1.612e-04,0.064,0.036
-1.608e-04,0.064,0.052
-1.604e-04,0.08,0.04
-1.600e-04,0.064,0.028
-1.596e-04,0.072,0.036
-1.592e-04,0.072,0.028
-1.588e-04,0.072,0.04
-1.584e-04,0.056,0.04
-1.580e-04,0.072,0.024
-1.576e-04,0.072,0.028
-1.572e-04,0.064,0.024
-1.568e-04,0.064,0.024
-1.564e-04,0.064,0.028
-1.560e-04,0.072,0.036
-1.556e-04,0.072,0.056
-1.552e-04,0.064,0.048
-1.548e-04,0.072,0.056
-1.544e-04,0.072,0.044
-1.540e-04,0.064,0.04
-1.536e-04,0.072,0.044
-1.532e-04,0.08,0.044
-1.528e-04,0.08,0.056
-1.524e-04,0.08,0.06
-1.520e-04,0.08,0.044
-1.516e-04,0.072,0.052
-1.512e-04,0.088,0.028
-1.508e-04,0.072,0.036
-1.504e-04,0.072,0.036
-1.500e-04,0.072,0.04
-1.496e-04,0.08,0.04
-1.492e-04,0.08,0.048
-1.488e-04,0.08,0.02
-1.484e-04,0.08,0.04
-1.480e-04,0.08,0.032
-1.476e-04,0.08,0.04
-1.472e-04,0.08,0.032
-1.468e-04,0.104,0.08
-1.464e-04,0.08,0.036
-1.460e-04,0.08,0.052
-1.456e-04,0.08,0.056
-1.452e-04,0.088,0.052
-1.448e-04,0.08,0.04
-1.444e-04,0.088,0.06
-1.440e-04,0.088,0.044
-1.436e-04,0.072,0.048
-1.432e-04,0.08,0.064
-1.428e-04,0.08,0.064
-1.424e-04,0.072,0.056
-1.420e-04,0.08,0.056
-1.416e-04,0.08,0.044
-1.412e-04,0.08,0.044
-1.408e-04,0.088,0.052
-1.404e-04,0.088,0.04
-1.400e-04,0.088,0.04
-1.396e-04,0.08,0.048
-1.392e-04,0.08,0.052
-1.388e-04,0.096,0.044
-1.384e-04,0.08,0.048
-1.380e-04,0.08,0.044
-1.376e-04,0.08,0.032
-1.372e-04,0.088,0.044
-1.368e-04,0.088,0.04
-1.364e-04,0.088,0.052
-1.360e-04,0.088,0.048
-1.356e-04,0.096,0.056
-1.352e-04,0.096,0.056
-1.348e-04,0.072,0.044
-1.344e-04,0.096,0.056
-1.340e-04,0.096,0.068
-1.336e-04,0.104,0.08
-1.332e-04,0.08,0.064
-1.328e-04,0.08,0.052
-1.324e-04,0.072,0.056
-1.320e-04,0.08,0.052
-1.316e-04,0.096,0.024
-1.312e-04,0.072,0.044
-1.308e-04,0.088,0.04
-1.304e-04,0.08,0.048
-1.300e-04,0.096,0.056
-1.296e-04,0.08,0.04
-1.292e-04,0.088,0.048
-1.288e-04,0.08,0.02
-1.284e-04,0.088,0.036
-1.280e-04,0.088,0.032
-1.276e-04,0.088,0.044
-1.272e-04,0.096,0.048
-1.268e-04,0.08,0.052
-1.264e-04,0.096,0.04
-1.260e-04,0.08,0.048
-1.256e-04,0.088,0.044
-1.252e-04,0.088,0.048
-1.248e-04,0.088,0.048
-1.244e-04,0.08,0.064
-1.240e-04,0.08,0.04
-1.236e-04,0.08,0.068
-1.232e-04,0.08,0.052
-1.228e-04,0.072,0.068
-1.224e-04,0.08,0.056
-1.220e-04,0.072,0.044
-1.216e-04,0.08,0.056
-1.212e-04,0.08,0.064
-1.208e-04,0.08,0.052
-1.204e-04,0.08,0.06
-1.200e-04,0.08,0.06
-1.196e-04,0.08,0.06
-1.192e-04,0.08,0.028
-1.188e-04,0.088,0.044
-1.184e-04,0.08,0.052
-1.180e-04,0.088,0.048
-1.176e-04,0.08,0.052
-1.172e-04,0.08,0.044
-1.168e-04,0.08,0.036
-1.164e-04,0.072,0.044
-1.160e-04,0.088,0.044
-1.156e-04,0.088,0.036
-1.152e-04,0.096,0.044
-1.148e-04,0.08,0.044
-1.144e-04,0.072,0.052
-1.140e-04,0.088,0.052
-1.136e-04,0.088,0.056
-1.132e-04,0.096,0.04
-1.128e-04,0.08,0.044
-1.124e-04,0.088,0.048
-1.120e-04,0.08,0.044
-1.116e-04,0.088,0.068
-1.112e-04,0.096,0.056
-1.108e-04,0.08,0.06
-1.104e-04,0.088,0.052
-1.100e-04,0.088,0.048
-1.096e-04,0.08,0.048
-1.092e-04,0.088,0.048
-1.088e-04,0.08,0.056
-1.084e-04,0.08,0.06
-1.080e-04,0.08,0.056
-1.076e-04,0.08,0.056
-1.072e-04,0.12,0.072
-1.068e-04,0.104,0.04
-1.064e-04,0.088,0.048
-1.060e-04,0.08,0.036
-1.056e-04,0.08,0.044
-1.052e-04,0.096,0.056
-1.048e-04,0.08,0.044
-1.044e-04,0.088,0.036
-1.040e-04,0.088,0.048
-1.036e-04,0.08,0.048
-1.032e-04,0.088,0.052
-1.028e-04,0.08,0.064
-1.024e-04,0.096,0.052
-1.020e-04,0.088,0.056
-1.016e-04,0.072,0.056
-1.012e-04,0.088,0.044
-1.008e-04,0.08,0.056
-1.004e-04,0.088,0.028
-1.000e-04,0.072,0.04
-9.960e-05,0.096,0.044
-9.920e-05,0.08,0.056
-9.880e-05,0.104,0.068
-9.840e-05,0.088,0.06
-9.800e-05,0.088,0.056
-9.760e-05,0.088,0.036
-9.720e-05,0.08,0.028
-9.680e-05,0.088,0.044
-9.640e-05,0.088,0.052
-9.600e-05,0.08,0.048
-9.560e-05,0.088,0.056
-9.520e-05,0.08,0.04
-9.480e-05,0.08,0.044
-9.440e-05,0.088,0.028
-9.400e-05,0.096,0.04
-9.360e-05,0.088,0.036
-9.320e-05,0.096,0.048
-9.280e-05,0.096,0.052
-9.240e-05,0.08,0.056
-9.200e-05,0.088,0.06
-9.160e-05,0.088,0.06
-9.120e-05,0.088,0.044
-9.080e-05,0.088,0.052
-9.040e-05,0.088,0.048
-9.000e-05,0.08,0.056
-8.960e-05,0.088,0.044
-8.920e-05,0.08,0.064
-8.880e-05,0.08,0.068
-8.840e-05,0.08,0.044
-8.800e-05,0.08,0.064
-8.760e-05,0.08,0.056
-8.720e-05,0.088,0.04
-8.680e-05,0.08,0.048
-8.640e-05,0.088,0.04
-8.600e-05,0.096,0.04
-8.560e-05,0.088,0.048
-8.520e-05,0.08,0.056
-8.480e-05,0.088,0.048
-8.440e-05,0.08,0.04
-8.400e-05,0.08,0.036
-8.360e-05,0.08,0.028
-8.320e-05,0.096,0.028
-8.280e-05,0.088,0.052
-8.240e-05,0.096,0.052
-8.200e-05,0.096,0.056
-8.160e-05,0.08,0.056
-8.120e-05,0.088,0.048
-8.080e-05,0.08,0.044
-8.040e-05,0.08,0.052
-8.000e-05,0.08,0.048
-7.960e-05,0.088,0.064
