Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.1
Label,,
TIME,CH1,CH2
-3.930e-05,0.032,0.004
-3.920e-05,0.024,0.032
-3.910e-05,0.024,0.032
-3.900e-05,0.024,0.016
-3.890e-05,0.016,0
-3.880e-05,0.016,0.016
-3.870e-05,0.024,0.012
-3.860e-05,0.024,0.012
-3.850e-05,0.04,0.008
-3.840e-05,0.016,0.024
-3.830e-05,0.024,0.012
-3.820e-05,0.016,0.024
-3.810e-05,0.032,0.004
-3.800e-05,0.032,0.008
-3.790e-05,0.024,0.004
-3.780e-05,0.024,0.024
-3.770e-05,0.032,0.008
-3.760e-05,0.032,0.028
-3.750e-05,0.04,-0.008
-3.740e-05,0.04,0.004
-3.730e-05,0.024,0
-3.720e-05,0.032,0.008
-3.710e-05,0.032,0.008
-3.700e-05,0.032,0.036
-3.690e-05,0.032,0.016
-3.680e-05,0.032,0.036
-3.670e-05,0.032,0.012
-3.660e-05,0.04,0.016
-3.650e-05,0.024,0.012
-3.640e-05,0.04,0.036
-3.630e-05,0.048,0.02
-3.620e-05,0.04,0.032
-3.610e-05,0.04,0.02
-3.600e-05,0.04,0.028
-3.590e-05,0.048,0.032
-3.580e-05,0.024,0.036
-3.570e-05,0.04,0.028
-3.560e-05,0.04,0.028
-3.550e-05,0.04,0.016
-3.540e-05,0.04,0.04
-3.530e-05,0.056,0.02
-3.520e-05,0.024,0.024
-3.510e-05,0.04,0.028
-3.500e-05,0.04,0.02
-3.490e-05,0.056,0.016
-3.480e-05,0.032,0.032
-3.470e-05,0.056,0.008
-3.460e-05,0.04,0.02
-3.450e-05,0.04,0.02
-3.440e-05,0.064,0.02
-3.430e-05,0.048,0.036
-3.420e-05,0.048,0.012
-3.410e-05,0.056,0.008
-3.400e-05,0.048,0.028
-3.390e-05,0.048,0.02
-3.380e-05,0.056,0.012
-3.370e-05,0.048,0.028
-3.360e-05,0.048,0.04
-3.350e-05,0.056,0.044
-3.340e-05,0.048,0.028
-3.330e-05,0.048,0.024
-3.320e-05,0.064,0.032
-3.310e-05,0.048,0.032
-3.300e-05,0.056,0.032
-3.290e-05,0.072,0.032
-3.280e-05,0.048,0.032
-3.270e-05,0.072,0.028
-3.260e-05,0.064,0.016
-3.250e-05,0.048,0.04
-3.240e-05,0.056,0.024
-3.230e-05,0.064,0.04
-3.220e-05,0.064,0.024
-3.210e-05,0.056,0.04
-3.200e-05,0.064,0.012
-3.190e-05,0.08,0.044
-3.180e-05,0.064,0.004
-3.170e-05,0.04,-0.012
-3.160e-05,0.064,0.056
-3.150e-05,0.064,0.048
-3.140e-05,0.072,0.024
-3.130e-05,0.056,0.032
-3.120e-05,0.064,0.04
-3.110e-05,0.072,0.036
-3.100e-05,0.064,0.016
-3.090e-05,0.064,0.04
-3.080e-05,0.064,0.028
-3.070e-05,0.064,0.036
-3.060e-05,0.072,0.032
-3.050e-05,0.064,0.04
-3.040e-05,0.072,0.024
-3.030e-05,0.064,0.052
-3.020e-05,0.064,0.044
-3.010e-05,0.056,0.048
-3.000e-05,0.072,0.04
-2.990e-05,0.072,0.048
-2.980e-05,0.08,0.052
-2.970e-05,0.072,0.052
-2.960e-05,0.072,0.04
-2.950e-05,0.08,0.048
-2.940e-05,0.072,0.044
-2.930e-05,0.096,0.044
-2.920e-05,0.08,0.044
-2.910e-05,0.072,0.044
-2.900e-05,0.08,0.04
-2.890e-05,0.08,0.04
-2.880e-05,0.088,0.048
-2.870e-05,0.072,0.04
-2.860e-05,0.088,0.04
-2.850e-05,0.08,0.04
-2.840e-05,0.08,0.04
-2.830e-05,0.088,0.032
-2.820e-05,0.096,0.048
-2.810e-05,0.096,0.028
-2.800e-05,0.088,0.036
-2.790e-05,0.08,0.04
-2.780e-05,0.08,0.044
-2.770e-05,0.08,0.048
-2.760e-05,0.088,0.044
-2.750e-05,0.08,0.044
-2.740e-05,0.08,0.052
-2.730e-05,0.088,0.044
-2.720e-05,0.088,0.06
-2.710e-05,0.088,0.044
-2.700e-05,0.08,0.06
-2.690e-05,0.088,0.04
-2.680e-05,0.088,0.068
-2.670e-05,0.08,0.06
-2.660e-05,0.08,0.06
-2.650e-05,0.088,0.052
-2.640e-05,0.096,0.068
-2.630e-05,0.104,0.048
-2.620e-05,0.08,0.056
-2.610e-05,0.088,0.052
-2.600e-05,0.08,0.048
-2.590e-05,0.088,0.032
-2.580e-05,0.08,0.044
-2.570e-05,0.088,0.048
-2.560e-05,0.08,0.052
-2.550e-05,0.072,0.048
-2.540e-05,0.08,0.048
-2.530e-05,0.096,0.024
-2.520e-05,0.088,0.04
-2.510e-05,0.088,0.04
-2.500e-05,0.096,0.048
-2.490e-05,0.08,0.044
-2.480e-05,0.072,0.044
-2.470e-05,0.088,0.028
-2.460e-05,0.088,0.04
-2.450e-05,0.088,0.044
-2.440e-05,0.08,0.052
-2.430e-05,0.096,0.044
-2.420e-05,0.08,0.052
-2.410e-05,0.08,0.048
-2.400e-05,0.08,0.06
-2.390e-05,0.088,0.06
-2.380e-05,0.08,0.048
-2.370e-05,0.088,0.056
-2.360e-05,0.104,0.064
-2.350e-05,0.08,0.052
-2.340e-05,0.088,0.06
-2.330e-05,0.08,0.064
-2.320e-05,0.088,0.048
-2.310e-05,0.088,0.056
-2.300e-05,0.096,0.056
-2.290e-05,0.08,0.056
-2.280e-05,0.088,0.04
-2.270e-05,0.088,0.048
-2.260e-05,0.08,0.028
-2.250e-05,0.096,0.052
-2.240e-05,0.096,0.032
-2.230e-05,0.08,0.052
-2.220e-05,0.088,0.036
-2.210e-05,0.096,0.06
-2.200e-05,0.072,0.04
-2.190e-05,0.08,0.052
-2.180e-05,0.08,0.04
-2.170e-05,0.088,0.06
-2.160e-05,0.096,0.044
-2.150e-05,0.088,0.048
-2.140e-05,0.08,0.024
-2.130e-05,0.08,0.044
-2.120e-05,0.08,0.04
-2.110e-05,0.088,0.06
-2.100e-05,0.088,0.044
-2.090e-05,0.104,0.068
-2.080e-05,0.08,0.048
-2.070e-05,0.088,0.052
-2.060e-05,0.088,0.056
-2.050e-05,0.096,0.056
-2.040e-05,0.08,0.04
-2.030e-05,0.088,0.052
-2.020e-05,0.08,0.052
-2.010e-05,0.096,0.06
-2.000e-05,0.088,0.048
-1.990e-05,0.088,0.064
-1.980e-05,0.088,0.028
-1.970e-05,0.08,0.052
-1.960e-05,0.096,0.044
-1.950e-05,0.08,0.056
-1.940e-05,0.096,0.036
-1.930e-05,0.08,0.052
-1.920e-05,0.096,0.036
-1.910e-05,0.088,0.048
-1.900e-05,0.088,0.04
-1.890e-05,0.088,0.052
-1.880e-05,0.08,0.048
-1.870e-05,0.08,0.052
-1.860e-05,0.08,0.028
