Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.004,
Sample Interval,4e-05,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Label,,
TIME,CH1,CH2
-6.800e-03,0.8,0.1
-6.760e-03,0.8,0.2
-6.720e-03,0.72,0.1
-6.680e-03,0.72,0.16
-6.640e-03,0.8,0.16
-6.600e-03,0.72,0.18
-6.560e-03,0.8,0.16
-6.520e-03,0.72,0.14
-6.480e-03,0.72,0.16
-6.440e-03,0.96,0.16
-6.400e-03,0.8,0.16
-6.360e-03,0.96,0.2
-6.320e-03,0.88,0.2
-6.280e-03,0.96,0.16
-6.240e-03,0.8,0.16
-6.200e-03,0.8,0.14
-6.160e-03,0.72,0.14
-6.120e-03,0.72,0.18
-6.080e-03,0.8,0.2
-6.040e-03,0.8,0.16
-6.000e-03,0.72,0.16
-5.960e-03,0.72,0.2
-5.920e-03,0.72,0.12
-5.880e-03,0.8,0.16
-5.840e-03,0.8,0.16
-5.800e-03,0.8,0.18
-5.760e-03,0.8,0.2
-5.720e-03,0.72,0.18
-5.680e-03,0.64,0.16
-5.640e-03,0.72,0.18
-5.600e-03,0.8,0.18
-5.560e-03,0.72,0.18
-5.520e-03,0.8,0.16
-5.480e-03,0.72,0.16
-5.440e-03,0.72,0.14
-5.400e-03,0.88,0.18
-5.360e-03,0.8,0.18
-5.320e-03,0.8,0.14
-5.280e-03,0.72,0.16
-5.240e-03,0.8,0.18
-5.200e-03,0.72,0.14
-5.160e-03,0.72,0.14
-5.120e-03,0.8,0.18
-5.080e-03,0.96,0.16
-5.040e-03,0.8,0.2
-5.000e-03,0.8,0.16
-4.960e-03,0.72,0.16
-4.920e-03,0.8,0.14
-4.880e-03,0.8,0.16
-4.840e-03,0.8,0.16
-4.800e-03,0.72,0.14
-4.760e-03,0.8,0.18
-4.720e-03,0.8,0.16
-4.680e-03,0.8,0.16
-4.640e-03,0.88,0.18
-4.600e-03,0.88,0.16
-4.560e-03,0.72,0.16
-4.520e-03,0.72,0.18
-4.480e-03,0.88,0.18
-4.440e-03,0.72,0.14
-4.400e-03,0.72,0.18
-4.360e-03,0.8,0.16
-4.320e-03,0.8,0.14
-4.280e-03,0.72,0.2
-4.240e-03,0.8,0.16
-4.200e-03,0.8,0.18
-4.160e-03,0.64,0.16
-4.120e-03,0.72,0.18
-4.080e-03,0.72,0.18
-4.040e-03,0.64,0.18
-4.000e-03,0.8,0.18
-3.960e-03,0.8,0.16
-3.920e-03,0.88,0.14
-3.880e-03,0.8,0.18
-3.840e-03,0.72,0.14
-3.800e-03,0.72,0.2
-3.760e-03,0.72,0.18
-3.720e-03,0.72,0.16
-3.680e-03,0.8,0.16
-3.640e-03,0.72,0.16
-3.600e-03,0.72,0.16
-3.560e-03,0.88,0.18
-3.520e-03,0.72,0.14
-3.480e-03,0.72,0.16
-3.440e-03,0.72,0.16
-3.400e-03,0.72,0.16
-3.360e-03,0.8,0.18
-3.320e-03,0.72,0.16
-3.280e-03,0.72,0.14
-3.240e-03,0.72,0.14
-3.200e-03,0.8,0.14
-3.160e-03,0.72,0.16
-3.120e-03,0.72,0.16
-3.080e-03,0.72,0.18
-3.040e-03,0.88,0.16
-3.000e-03,0.8,0.2
-2.960e-03,0.72,0.14
-2.920e-03,0.88,0.14
-2.880e-03,0.72,0.16
-2.840e-03,0.88,0.16
-2.800e-03,0.8,0.18
-2.760e-03,0.72,0.14
-2.720e-03,0.64,0.16
-2.680e-03,0.72,0.16
-2.640e-03,0.8,0.14
-2.600e-03,0.8,0.18
-2.560e-03,0.8,0.2
-2.520e-03,0.88,0.16
-2.480e-03,1.04,0.16
-2.440e-03,0.8,0.18
-2.400e-03,0.8,0.2
-2.360e-03,0.8,0.16
-2.320e-03,0.8,0.14
-2.280e-03,0.8,0.18
-2.240e-03,0.8,0.16
-2.200e-03,0.88,0.16
-2.160e-03,0.88,0.16
-2.120e-03,0.72,0.18
-2.080e-03,0.96,0.18
-2.040e-03,0.64,0.18
-2.000e-03,0.8,0.16
-1.960e-03,0.96,0.16
-1.920e-03,0.8,0.18
-1.880e-03,0.8,0.16
-1.840e-03,0.8,0.16
-1.800e-03,0.72,0.16
-1.760e-03,0.64,0.18
-1.720e-03,0.8,0.18
-1.680e-03,0.8,0.14
-1.640e-03,0.88,0.2
-1.600e-03,0.8,0.2
-1.560e-03,0.72,0.14
-1.520e-03,0.88,0.18
-1.480e-03,0.72,0.16
-1.440e-03,0.8,0.2
-1.400e-03,0.96,0.16
-1.360e-03,0.72,0.16
-1.320e-03,0.72,0.14
-1.280e-03,0.72,0.14
-1.240e-03,0.8,0.16
-1.200e-03,1.2,0.22
-1.160e-03,1.28,0.26
-1.120e-03,1.12,0.22
-1.080e-03,1.36,0.26
-1.040e-03,1.2,0.22
-1.000e-03,1.2,0.22
-9.600e-04,1.28,0.28
-9.200e-04,1.12,0.22
-8.800e-04,1.2,0.26
-8.400e-04,1.2,0.26
-8.000e-04,1.2,0.26
-7.600e-04,1.12,0.26
-7.200e-04,1.04,0.24
-6.800e-04,1.2,0.24
-6.400e-04,1.12,0.26
-6.000e-04,1.68,0.34
-5.600e-04,1.68,0.34
-5.200e-04,1.6,0.34
-4.800e-04,1.6,0.34
-4.400e-04,1.84,0.34
-4.000e-04,1.52,0.3
-3.600e-04,1.6,0.32
-3.200e-04,1.68,0.36
-2.800e-04,1.6,0.3
-2.400e-04,1.68,0.34
-2.000e-04,1.68,0.32
-1.600e-04,1.6,0.36
-1.200e-04,1.68,0.36
-8.000e-05,1.68,0.34
-4.000e-05,1.6,0.34
1.639e-17,2.08,0.48
4.000e-05,2.16,0.46
8.000e-05,2.08,0.44
1.200e-04,2,0.44
1.600e-04,1.92,0.46
2.000e-04,2.08,0.44
2.400e-04,2.08,0.46
2.800e-04,2.24,0.42
3.200e-04,2.24,0.46
3.600e-04,2.08,0.42
4.000e-04,2,0.48
4.400e-04,2.16,0.44
4.800e-04,2,0.42
5.200e-04,2.16,0.44
5.600e-04,2.08,0.42
6.000e-04,2.08,0.44
6.400e-04,2.56,0.54
6.800e-04,2.48,0.5
7.200e-04,2.4,0.54
7.600e-04,2.56,0.56
8.000e-04,2.56,0.54
8.400e-04,2.48,0.54
8.800e-04,2.48,0.56
9.200e-04,2.56,0.5
9.600e-04,2.72,0.52
1.000e-03,2.48,0.54
1.040e-03,2.4,0.52
1.080e-03,2.56,0.56
1.120e-03,2.56,0.52
1.160e-03,2.32,0.56
1.200e-03,2.56,0.54
1.240e-03,2.88,0.62
1.280e-03,2.88,0.64
1.320e-03,2.96,0.64
1.360e-03,2.88,0.62
1.400e-03,3.04,0.64
1.440e-03,2.96,0.68
1.480e-03,3.04,0.62
1.520e-03,2.96,0.66
1.560e-03,2.88,0.6
1.600e-03,2.96,0.64
1.640e-03,2.8,0.66
1.680e-03,2.88,0.66
1.720e-03,2.96,0.66
1.760e-03,2.96,0.66
1.800e-03,3.12,0.68
