Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.02,
Sample Interval,0.0002,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,1
Label,,
TIME,CH1,CH2
-4.660e-02,1.04,0.2
-4.640e-02,0.96,0.28
-4.620e-02,0.96,0.2
-4.600e-02,0.96,0.32
-4.580e-02,0.96,0.24
-4.560e-02,1.04,0.28
-4.540e-02,1.04,0.28
-4.520e-02,0.96,0.16
-4.500e-02,0.96,0.28
-4.480e-02,0.96,0.24
-4.460e-02,1.04,0.16
-4.440e-02,1.12,0.28
-4.420e-02,1.2,0.12
-4.400e-02,0.96,0.16
-4.380e-02,0.96,0.2
-4.360e-02,0.96,0.2
-4.340e-02,0.96,0.24
-4.320e-02,1.12,0.24
-4.300e-02,0.88,0.24
-4.280e-02,1.04,0.2
-4.260e-02,1.2,0.2
-4.240e-02,1.04,0.16
-4.220e-02,0.96,0.2
-4.200e-02,1.04,0.2
-4.180e-02,0.96,0.32
-4.160e-02,1.12,0.24
-4.140e-02,1.12,0.28
-4.120e-02,1.04,0.24
-4.100e-02,1.2,0.2
-4.080e-02,0.96,0.2
-4.060e-02,1.12,0.2
-4.040e-02,1.04,0.24
-4.020e-02,0.96,0.28
-4.000e-02,0.88,0.28
-3.980e-02,1.04,0.2
-3.960e-02,0.96,0.2
-3.940e-02,1.04,0.24
-3.920e-02,0.96,0.24
-3.900e-02,1.04,0.32
-3.880e-02,1.2,0.28
-3.860e-02,0.96,0.2
-3.840e-02,1.12,0.16
-3.820e-02,0.96,0.32
-3.800e-02,1.04,0.12
-3.780e-02,1.04,0.28
-3.760e-02,0.96,0.24
-3.740e-02,1.04,0.24
-3.720e-02,0.96,0.2
-3.700e-02,1.04,0.12
-3.680e-02,0.88,0.24
-3.660e-02,1.04,0.24
-3.640e-02,1.04,0.28
-3.620e-02,0.96,0.2
-3.600e-02,1.12,0.24
-3.580e-02,1.04,0.16
-3.560e-02,1.04,0.2
-3.540e-02,1.04,0.24
-3.520e-02,1.04,0.24
-3.500e-02,1.04,0.28
