Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-05,
Sample Interval,4e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.1
Label,,
TIME,CH1,CH2
-1.288e-04,0.18,0.028
-1.284e-04,0.16,0.032
-1.280e-04,0.16,0.04
-1.276e-04,0.18,0.04
-1.272e-04,0.18,0.036
-1.268e-04,0.16,0.04
-1.264e-04,0.18,0.036
-1.260e-04,0.18,0.032
-1.256e-04,0.18,0.032
-1.252e-04,0.18,0.036
-1.248e-04,0.18,0.036
-1.244e-04,0.16,0.036
-1.240e-04,0.16,0.04
-1.236e-04,0.14,0.04
-1.232e-04,0.2,0.04
-1.228e-04,0.18,0.036
-1.224e-04,0.18,0.032
-1.220e-04,0.18,0.04
-1.216e-04,0.18,0.028
-1.212e-04,0.18,0.024
-1.208e-04,0.16,0.02
-1.204e-04,0.16,0.024
-1.200e-04,0.16,0.036
-1.196e-04,0.18,0.04
-1.192e-04,0.18,0.036
-1.188e-04,0.18,0.032
-1.184e-04,0.16,0.032
-1.180e-04,0.16,0.04
-1.176e-04,0.18,0.032
-1.172e-04,0.18,0.036
-1.168e-04,0.18,0.032
-1.164e-04,0.18,0.04
-1.160e-04,0.18,0.044
-1.156e-04,0.18,0.04
-1.152e-04,0.14,0.032
-1.148e-04,0.18,0.04
-1.144e-04,0.16,0.028
-1.140e-04,0.16,0.032
-1.136e-04,0.18,0.032
-1.132e-04,0.16,0.012
-1.128e-04,0.16,0.036
-1.124e-04,0.18,0.04
-1.120e-04,0.18,0.036
-1.116e-04,0.18,0.032
-1.112e-04,0.18,0.02
-1.108e-04,0.18,0.032
-1.104e-04,0.18,0.032
-1.100e-04,0.18,0.032
-1.096e-04,0.14,0.028
-1.092e-04,0.12,0.04
-1.088e-04,0.18,0.032
-1.084e-04,0.18,0.036
-1.080e-04,0.18,0.028
-1.076e-04,0.18,0.036
-1.072e-04,0.16,0.028
-1.068e-04,0.18,0.032
-1.064e-04,0.18,0.04
-1.060e-04,0.18,0.048
-1.056e-04,0.16,0.036
-1.052e-04,0.16,0.04
-1.048e-04,0.18,0.028
-1.044e-04,0.16,0.032
-1.040e-04,0.2,0.04
-1.036e-04,0.14,0.032
-1.032e-04,0.16,0.032
-1.028e-04,0.18,0.032
-1.024e-04,0.18,0.036
-1.020e-04,0.18,0.032
-1.016e-04,0.16,0.04
-1.012e-04,0.18,0.04
-1.008e-04,0.18,0.024
-1.004e-04,0.18,0.032
-1.000e-04,0.16,0.032
-9.960e-05,0.16,0.024
-9.920e-05,0.18,0.028
-9.880e-05,0.18,0.036
-9.840e-05,0.18,0.028
-9.800e-05,0.16,0.036
-9.760e-05,0.2,0.04
-9.720e-05,0.18,0.032
-9.680e-05,0.16,0.032
-9.640e-05,0.18,0.04
-9.600e-05,0.18,0.044
-9.560e-05,0.16,0.028
-9.520e-05,0.18,0.04
-9.480e-05,0.18,0.04
-9.440e-05,0.18,0.032
-9.400e-05,0.18,0.032
-9.360e-05,0.18,0.04
-9.320e-05,0.18,0.036
-9.280e-05,0.18,0.032
-9.240e-05,0.16,0.032
-9.200e-05,0.18,0.036
-9.160e-05,0.18,0.04
-9.120e-05,0.2,0.04
-9.080e-05,0.18,0.028
-9.040e-05,0.18,0.036
-9.000e-05,0.18,0.024
-8.960e-05,0.16,0.02
-8.920e-05,0.18,0.024
-8.880e-05,0.18,0.04
-8.840e-05,0.16,0.032
-8.800e-05,0.2,0.064
-8.760e-05,0.2,0.044
-8.720e-05,0.16,0.032
-8.680e-05,0.12,0.036
-8.640e-05,0.18,0.04
-8.600e-05,0.18,0.04
-8.560e-05,0.18,0.036
-8.520e-05,0.18,0.024
-8.480e-05,0.14,0.044
-8.440e-05,0.18,0.052
-8.400e-05,0.18,0.044
-8.360e-05,0.18,0.052
-8.320e-05,0.16,0.052
-8.280e-05,0.16,0.032
-8.240e-05,0.18,0.032
-8.200e-05,0.18,0.032
-8.160e-05,0.18,0.032
-8.120e-05,0.14,0.044
-8.080e-05,0.16,0.036
-8.040e-05,0.16,0.028
-8.000e-05,0.18,0.024
-7.960e-05,0.16,0.028
-7.920e-05,0.2,0.04
-7.880e-05,0.18,0.04
-7.840e-05,0.16,0.028
-7.800e-05,0.16,0.032
-7.760e-05,0.18,0.036
-7.720e-05,0.18,0.028
-7.680e-05,0.18,0.028
-7.640e-05,0.18,0.036
-7.600e-05,0.18,0.04
-7.560e-05,0.18,0.036
-7.520e-05,0.16,0.028
-7.480e-05,0.22,0.044
-7.440e-05,0.18,0.032
-7.400e-05,0.18,0.056
-7.360e-05,0.16,0.052
-7.320e-05,0.14,0.032
-7.280e-05,0.16,0.044
-7.240e-05,0.18,0.028
-7.200e-05,0.18,0.028
-7.160e-05,0.18,0.028
-7.120e-05,0.18,0.032
-7.080e-05,0.16,0.028
-7.040e-05,0.16,0.032
-7.000e-05,0.18,0.036
-6.960e-05,0.18,0.032
-6.920e-05,0.16,0.04
-6.880e-05,0.18,0.04
-6.840e-05,0.18,0.02
-6.800e-05,0.16,0.024
-6.760e-05,0.14,0.024
-6.720e-05,0.18,0.032
-6.680e-05,0.18,0.036
-6.640e-05,0.18,0.036
-6.600e-05,0.16,0.044
-6.560e-05,0.18,0.036
-6.520e-05,0.2,0.04
-6.480e-05,0.18,0.044
-6.440e-05,0.14,0.032
-6.400e-05,0.18,0.052
-6.360e-05,0.18,0.044
-6.320e-05,0.18,0.04
-6.280e-05,0.16,0.024
-6.240e-05,0.18,0.04
-6.200e-05,0.14,0.044
-6.160e-05,0.24,0.064
-6.120e-05,0.28,0.06
-6.080e-05,0.26,0.056
-6.040e-05,0.26,0.056
-6.000e-05,0.26,0.048
-5.960e-05,0.24,0.052
-5.920e-05,0.26,0.052
-5.880e-05,0.26,0.052
-5.840e-05,0.28,0.048
-5.800e-05,0.26,0.04
-5.760e-05,0.24,0.032
-5.720e-05,0.24,0.052
-5.680e-05,0.26,0.052
-5.640e-05,0.24,0.052
-5.600e-05,0.24,0.056
-5.560e-05,0.26,0.052
-5.520e-05,0.32,0.084
-5.480e-05,0.34,0.08
-5.440e-05,0.36,0.072
-5.400e-05,0.34,0.06
-5.360e-05,0.36,0.092
-5.320e-05,0.36,0.076
-5.280e-05,0.36,0.076
-5.240e-05,0.34,0.072
-5.200e-05,0.36,0.08
-5.160e-05,0.38,0.064
-5.120e-05,0.34,0.056
-5.080e-05,0.34,0.068
-5.040e-05,0.34,0.068
-5.000e-05,0.34,0.068
-4.960e-05,0.36,0.072
-4.920e-05,0.46,0.096
-4.880e-05,0.44,0.084
-4.840e-05,0.42,0.1
-4.800e-05,0.42,0.096
-4.760e-05,0.46,0.068
-4.720e-05,0.44,0.092
-4.680e-05,0.42,0.096
-4.640e-05,0.44,0.096
-4.600e-05,0.46,0.092
-4.560e-05,0.42,0.092
-4.520e-05,0.46,0.1
-4.480e-05,0.46,0.096
-4.440e-05,0.44,0.104
-4.400e-05,0.46,0.092
-4.360e-05,0.44,0.084
-4.320e-05,0.52,0.12
-4.280e-05,0.54,0.104
-4.240e-05,0.52,0.124
-4.200e-05,0.56,0.124
-4.160e-05,0.5,0.104
-4.120e-05,0.54,0.104
-4.080e-05,0.56,0.104
-4.040e-05,0.52,0.112
-4.000e-05,0.54,0.112
-3.960e-05,0.54,0.096
-3.920e-05,0.52,0.1
-3.880e-05,0.52,0.116
-3.840e-05,0.56,0.108
-3.800e-05,0.54,0.108
-3.760e-05,0.52,0.108
-3.720e-05,0.58,0.148
-3.680e-05,0.62,0.14
-3.640e-05,0.6,0.136
-3.600e-05,0.58,0.124
-3.560e-05,0.62,0.136
-3.520e-05,0.62,0.128
-3.480e-05,0.62,0.132
-3.440e-05,0.64,0.14
-3.400e-05,0.64,0.136
-3.360e-05,0.62,0.128
-3.320e-05,0.64,0.132
-3.280e-05,0.58,0.128
-3.240e-05,0.64,0.128
-3.200e-05,0.64,0.132
-3.160e-05,0.64,0.124
-3.120e-05,0.64,0.128
-3.080e-05,0.72,0.152
-3.040e-05,0.7,0.152
-3.000e-05,0.72,0.148
-2.960e-05,0.72,0.144
-2.920e-05,0.74,0.128
-2.880e-05,0.74,0.136
-2.840e-05,0.74,0.144
-2.800e-05,0.72,0.144
-2.760e-05,0.72,0.144
-2.720e-05,0.7,0.148
-2.680e-05,0.76,0.152
-2.640e-05,0.76,0.144
-2.600e-05,0.74,0.144
-2.560e-05,0.74,0.14
-2.520e-05,0.72,0.144
-2.480e-05,0.82,0.192
-2.440e-05,0.82,0.18
-2.400e-05,0.78,0.164
-2.360e-05,0.8,0.172
-2.320e-05,0.82,0.168
-2.280e-05,0.8,0.172
-2.240e-05,0.8,0.152
-2.200e-05,0.8,0.164
-2.160e-05,0.8,0.16
-2.120e-05,0.82,0.16
-2.080e-05,0.84,0.156
-2.040e-05,0.78,0.172
-2.000e-05,0.8,0.16
-1.960e-05,0.82,0.148
-1.920e-05,0.82,0.152
-1.880e-05,0.9,0.188
-1.840e-05,0.9,0.16
-1.800e-05,0.92,0.184
-1.760e-05,0.9,0.184
-1.720e-05,0.92,0.196
-1.680e-05,0.88,0.188
-1.640e-05,0.9,0.18
-1.600e-05,0.88,0.188
-1.560e-05,0.92,0.176
-1.520e-05,0.92,0.176
-1.480e-05,0.88,0.18
-1.440e-05,0.88,0.188
-1.400e-05,0.9,0.192
-1.360e-05,0.9,0.192
-1.320e-05,0.9,0.188
-1.280e-05,0.94,0.196
-1.240e-05,1,0.22
-1.200e-05,0.98,0.216
-1.160e-05,1.02,0.204
-1.120e-05,0.98,0.2
-1.080e-05,0.98,0.2
-1.040e-05,0.96,0.188
-1.000e-05,0.98,0.204
-9.600e-06,0.98,0.184
-9.200e-06,1.02,0.188
-8.800e-06,1,0.196
-8.400e-06,1,0.188
-8.000e-06,0.98,0.196
-7.600e-06,0.98,0.196
-7.200e-06,1,0.204
-6.800e-06,1,0.2
-6.400e-06,1.1,0.232
-6.000e-06,1.1,0.236
-5.600e-06,1.06,0.228
-5.200e-06,1.08,0.224
-4.800e-06,1.06,0.22
-4.400e-06,1.08,0.224
-4.000e-06,1.1,0.216
-3.600e-06,1.06,0.22
-3.200e-06,1.1,0.232
-2.800e-06,1.04,0.224
-2.400e-06,1.1,0.232
-2.000e-06,1.12,0.232
-1.600e-06,1.08,0.204
-1.200e-06,1.08,0.212
-8.000e-07,1.06,0.212
-4.000e-07,1.16,0.248
-2.413e-19,1.18,0.244
4.000e-07,1.18,0.24
8.000e-07,1.16,0.228
1.200e-06,1.16,0.236
1.600e-06,1.16,0.24
2.000e-06,1.18,0.24
2.400e-06,1.18,0.24
2.800e-06,1.16,0.232
3.200e-06,1.18,0.236
3.600e-06,1.16,0.244
4.000e-06,1.16,0.232
4.400e-06,1.18,0.24
4.800e-06,1.2,0.248
5.200e-06,1.2,0.248
5.600e-06,1.28,0.26
6.000e-06,1.28,0.268
6.400e-06,1.24,0.26
6.800e-06,1.26,0.256
7.200e-06,1.24,0.256
7.600e-06,1.24,0.256
8.000e-06,1.28,0.256
8.400e-06,1.32,0.28
8.800e-06,1.26,0.252
9.200e-06,1.28,0.256
9.600e-06,1.26,0.244
1.000e-05,1.26,0.252
1.040e-05,1.26,0.256
1.080e-05,1.26,0.244
1.120e-05,1.28,0.252
1.160e-05,1.26,0.26
1.200e-05,1.32,0.288
1.240e-05,1.38,0.292
1.280e-05,1.32,0.276
1.320e-05,1.34,0.28
1.360e-05,1.36,0.272
1.400e-05,1.36,0.284
1.440e-05,1.36,0.28
1.480e-05,1.38,0.28
1.520e-05,1.34,0.272
1.560e-05,1.34,0.276
1.600e-05,1.34,0.288
1.640e-05,1.34,0.292
1.680e-05,1.32,0.268
1.720e-05,1.32,0.276
1.760e-05,1.36,0.28
1.800e-05,1.44,0.292
1.840e-05,1.46,0.296
1.880e-05,1.44,0.3
1.920e-05,1.42,0.3
1.960e-05,1.44,0.3
2.000e-05,1.44,0.292
2.040e-05,1.44,0.292
2.080e-05,1.44,0.288
2.120e-05,1.42,0.292
2.160e-05,1.44,0.288
2.200e-05,1.42,0.292
2.240e-05,1.44,0.3
2.280e-05,1.46,0.284
2.320e-05,1.44,0.304
2.360e-05,1.44,0.304
2.400e-05,1.5,0.332
2.440e-05,1.5,0.32
