Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-06,
Sample Interval,1e-08,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,2
Label,,
TIME,CH1,CH3
-1.570e-06,-0.1,-0.12
-1.560e-06,-0.1,-0.04
-1.550e-06,0.1,0.04
-1.540e-06,0.1,0.04
-1.530e-06,-0.1,0.04
-1.520e-06,-0.1,0.04
-1.510e-06,-0.1,0.04
-1.500e-06,0.1,-0.04
-1.490e-06,0.3,-0.04
-1.480e-06,-0.1,0.04
-1.470e-06,0.1,0.04
-1.460e-06,-0.1,0.04
-1.450e-06,-0.1,0.04
-1.440e-06,-0.1,0.04
-1.430e-06,-0.3,0.2
-1.420e-06,-0.1,-0.04
-1.410e-06,0.1,-0.04
-1.400e-06,-0.1,0.04
-1.390e-06,-0.1,0.04
-1.380e-06,0.1,0.04
-1.370e-06,0.1,0.04
-1.360e-06,0.3,-0.04
-1.350e-06,0.1,0.04
-1.340e-06,0.1,0.04
-1.330e-06,0.3,0.04
-1.320e-06,-0.1,0.04
-1.310e-06,-0.1,0.04
-1.300e-06,-0.1,0.04
-1.290e-06,0.1,0.04
-1.280e-06,0.3,0.04
-1.270e-06,0.1,0.04
-1.260e-06,-0.1,0.04
-1.250e-06,0.1,0.04
-1.240e-06,0.1,0.04
-1.230e-06,-0.1,0.04
-1.220e-06,-0.1,0.04
-1.210e-06,-0.1,0.04
-1.200e-06,-0.3,0.04
-1.190e-06,-0.1,0.04
-1.180e-06,-0.1,0.04
-1.170e-06,-0.1,0.04
-1.160e-06,-0.1,0.04
-1.150e-06,0.1,0.04
-1.140e-06,-0.1,0.04
-1.130e-06,-0.1,-0.04
-1.120e-06,0.1,0.04
-1.110e-06,-0.1,-0.04
-1.100e-06,-0.1,0.04
-1.090e-06,-0.1,0.04
-1.080e-06,-0.1,0.12
-1.070e-06,-0.1,0.04
-1.060e-06,0.1,0.04
-1.050e-06,-0.1,0.04
-1.040e-06,-0.1,0.04
-1.030e-06,0.1,0.04
-1.020e-06,-0.1,0.12
-1.010e-06,-0.1,0.12
-1.000e-06,0.1,0.04
-9.900e-07,-0.1,0.04
-9.800e-07,-0.1,0.04
-9.700e-07,-0.1,0.04
-9.600e-07,-0.1,-0.04
-9.500e-07,0.1,0.04
-9.400e-07,-0.1,-0.04
-9.300e-07,-0.1,0.04
-9.200e-07,-0.1,-0.04
-9.100e-07,-0.1,-0.04
-9.000e-07,-0.1,0.04
-8.900e-07,0.1,-0.04
-8.800e-07,-0.1,0.04
-8.700e-07,-0.1,0.04
-8.600e-07,0.1,0.04
-8.500e-07,-0.1,-0.04
-8.400e-07,-0.1,-0.04
-8.300e-07,0.3,0.04
-8.200e-07,-0.1,0.04
-8.100e-07,-0.1,0.04
-8.000e-07,-0.1,0.04
-7.900e-07,0.1,0.04
-7.800e-07,0.3,0.12
-7.700e-07,0.1,0.04
-7.600e-07,0.1,0.04
-7.500e-07,-0.1,0.04
-7.400e-07,-0.1,0.04
-7.300e-07,-0.1,-0.04
-7.200e-07,-0.1,0.04
-7.100e-07,0.1,0.04
-7.000e-07,-0.1,-0.12
-6.900e-07,-0.1,-0.04
-6.800e-07,-0.1,0.04
-6.700e-07,-0.1,0.04
-6.600e-07,-0.1,0.04
-6.500e-07,-0.1,-0.04
-6.400e-07,0.1,0.04
-6.300e-07,-0.1,0.04
-6.200e-07,-0.1,0.04
-6.100e-07,0.1,0.04
-6.000e-07,-0.1,0.12
-5.900e-07,0.3,0.04
-5.800e-07,-0.1,0.2
-5.700e-07,-0.1,0.04
-5.600e-07,0.1,0.04
-5.500e-07,0.1,0.04
-5.400e-07,0.1,0.04
-5.300e-07,0.1,0.04
-5.200e-07,-0.1,0.04
-5.100e-07,0.1,0.04
-5.000e-07,-0.1,-0.04
-4.900e-07,-0.1,0.12
-4.800e-07,-0.1,0.04
-4.700e-07,-0.1,0.04
-4.600e-07,0.1,-0.04
-4.500e-07,0.1,0.04
-4.400e-07,-0.1,-0.04
-4.300e-07,0.1,0.12
-4.200e-07,0.1,0.04
-4.100e-07,0.1,0.04
-4.000e-07,0.1,0.04
-3.900e-07,-0.1,0.12
-3.800e-07,0.1,0.04
-3.700e-07,-0.1,-0.04
-3.600e-07,-0.1,0.12
-3.500e-07,-0.1,0.04
-3.400e-07,-0.1,0.04
-3.300e-07,-0.1,0.04
-3.200e-07,-0.1,0.04
-3.100e-07,-0.1,0.04
-3.000e-07,-0.1,0.04
-2.900e-07,0.1,0.04
-2.800e-07,-0.1,-0.04
-2.700e-07,-0.1,0.04
-2.600e-07,0.3,0.04
-2.500e-07,0.1,0.04
-2.400e-07,-0.1,0.04
-2.300e-07,0.3,0.04
-2.200e-07,-0.3,0.12
-2.100e-07,-0.1,0.04
-2.000e-07,-0.1,0.04
-1.900e-07,-0.1,0.04
-1.800e-07,0.1,0.04
-1.700e-07,0.3,0.12
-1.600e-07,0.1,0.04
-1.500e-07,0.1,0.04
-1.400e-07,0.1,0.04
-1.300e-07,0.1,0.2
-1.200e-07,0.3,0.12
-1.100e-07,0.3,0.12
-1.000e-07,0.3,0.12
-9.000e-08,0.5,0.12
-8.000e-08,0.3,0.12
-7.000e-08,0.3,0.04
-6.000e-08,0.3,0.04
-5.000e-08,0.3,0.28
-4.000e-08,0.3,0.2
-3.000e-08,0.5,0.2
-2.000e-08,0.7,0.28
-1.000e-08,0.7,0.28
-5.238e-21,0.9,0.36
1.000e-08,1.1,0.36
2.000e-08,0.7,0.28
3.000e-08,1.1,0.2
4.000e-08,0.7,0.44
5.000e-08,0.9,0.36
6.000e-08,0.9,0.44
7.000e-08,0.9,0.28
8.000e-08,0.7,0.44
9.000e-08,0.9,0.44
1.000e-07,1.5,0.6
1.100e-07,1.3,0.6
1.200e-07,1.3,0.44
1.300e-07,0.9,0.6
1.400e-07,1.3,0.52
1.500e-07,1.5,0.52
1.600e-07,1.3,0.76
1.700e-07,1.3,0.6
1.800e-07,1.3,0.52
1.900e-07,1.5,0.52
2.000e-07,1.7,0.68
2.100e-07,1.7,0.68
2.200e-07,1.3,0.76
2.300e-07,1.7,0.68
2.400e-07,1.5,0.6
2.500e-07,1.5,0.76
2.600e-07,1.3,0.6
2.700e-07,1.7,0.76
2.800e-07,1.9,0.76
2.900e-07,1.9,0.6
3.000e-07,2.1,0.84
3.100e-07,1.9,0.84
3.200e-07,1.9,0.84
3.300e-07,2.1,0.92
3.400e-07,2.3,0.92
3.500e-07,1.9,0.92
3.600e-07,1.9,0.92
3.700e-07,1.9,0.92
3.800e-07,2.1,0.92
3.900e-07,2.3,1
4.000e-07,2.3,1
4.100e-07,2.3,1.08
4.200e-07,2.7,1.08
4.300e-07,2.5,1.24
4.400e-07,2.3,1.16
4.500e-07,2.7,1
4.600e-07,2.5,1
4.700e-07,2.5,1.08
4.800e-07,2.5,1.24
4.900e-07,2.7,1.24
5.000e-07,2.3,1.24
5.100e-07,2.5,1.08
5.200e-07,2.9,1.16
5.300e-07,2.7,1.32
5.400e-07,2.9,1.24
5.500e-07,2.5,1.32
5.600e-07,2.9,1.24
5.700e-07,3.3,1.32
5.800e-07,2.7,1.32
5.900e-07,2.9,1.32
