Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,4e-06,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Label,,
TIME,CH1,CH2
-4.040e-04,0,-0.01
-4.000e-04,0.08,0.01
-3.960e-04,0.08,0.01
-3.920e-04,-0.08,-0.01
-3.880e-04,0.08,0.01
-3.840e-04,0.16,-0.03
-3.800e-04,0,0.01
-3.760e-04,0.16,-0.01
-3.720e-04,0.08,0.01
-3.680e-04,0.08,0.01
-3.640e-04,-0.16,0.01
-3.600e-04,-0.08,0.03
-3.560e-04,0.08,-0.05
-3.520e-04,0,-0.03
-3.480e-04,0,0.01
-3.440e-04,0.08,-0.03
-3.400e-04,0.08,-0.01
-3.360e-04,0,0.01
-3.320e-04,0,-0.03
-3.280e-04,0,0.01
-3.240e-04,0.08,-0.01
-3.200e-04,-0.08,0.03
-3.160e-04,0.08,-0.03
-3.120e-04,0.16,-0.01
-3.080e-04,0.16,-0.03
-3.040e-04,0,-0.05
-3.000e-04,0.08,0.03
-2.960e-04,-0.08,0.01
-2.920e-04,-0.16,0.01
-2.880e-04,0.08,0.01
-2.840e-04,0.08,0.01
-2.800e-04,0.08,-0.01
-2.760e-04,0.08,-0.01
-2.720e-04,0,0.03
-2.680e-04,-0.08,-0.01
-2.640e-04,0.08,0.01
-2.600e-04,0.08,0.01
-2.560e-04,0.08,-0.01
-2.520e-04,-0.08,0.03
-2.480e-04,-0.08,-0.03
-2.440e-04,0.08,-0.03
-2.400e-04,-0.08,-0.01
-2.360e-04,0.08,0.01
-2.320e-04,0.08,-0.01
-2.280e-04,0,0.01
-2.240e-04,-0.08,-0.01
-2.200e-04,0.08,0.03
-2.160e-04,-0.08,0.01
-2.120e-04,0.08,0.01
-2.080e-04,0.08,-0.01
-2.040e-04,0,-0.01
-2.000e-04,0.16,0.03
-1.960e-04,-0.08,-0.01
-1.920e-04,-0.08,-0.01
-1.880e-04,0.08,0.07
-1.840e-04,-0.08,-0.05
-1.800e-04,0,0.01
-1.760e-04,0,0.01
-1.720e-04,0,0.01
-1.680e-04,0,-0.01
-1.640e-04,0.08,-0.01
-1.600e-04,-0.08,0.05
-1.560e-04,-0.08,0.01
-1.520e-04,0.08,0.03
-1.480e-04,0,-0.01
-1.440e-04,0,-0.03
-1.400e-04,0.08,0.01
-1.360e-04,-0.08,0.01
-1.320e-04,0.08,0.01
-1.280e-04,0,0.01
-1.240e-04,0.08,-0.05
-1.200e-04,0.16,0.03
-1.160e-04,0.08,-0.01
-1.120e-04,0,-0.01
-1.080e-04,0.24,0.03
-1.040e-04,0.08,0.01
-1.000e-04,0.08,0.03
-9.600e-05,-0.08,-0.03
-9.200e-05,0.16,-0.01
-8.800e-05,0,0.03
-8.400e-05,-0.08,0.01
-8.000e-05,-0.08,0.03
-7.600e-05,0,-0.03
-7.200e-05,0.08,0.03
-6.800e-05,0,0.03
-6.400e-05,0.08,0.01
-6.000e-05,-0.08,0.01
-5.600e-05,-0.16,0.01
-5.200e-05,-0.08,0.05
-4.800e-05,0,0.03
-4.400e-05,0.08,0.01
-4.000e-05,0.08,0.03
-3.600e-05,0,-0.01
-3.200e-05,0.16,0.03
-2.800e-05,0.08,-0.01
-2.400e-05,0,0.01
-2.000e-05,0.08,0.01
-1.600e-05,0.16,-0.01
-1.200e-05,0,-0.01
-8.000e-06,0.56,0.19
-4.000e-06,5.12,1.69
-7.979e-19,8,2.63
4.000e-06,8.08,2.61
8.000e-06,8,2.67
1.200e-05,7.92,2.63
1.600e-05,8,2.65
2.000e-05,8,2.65
2.400e-05,7.92,2.63
2.800e-05,8,2.67
3.200e-05,8,2.65
3.600e-05,8,2.65
4.000e-05,8,2.69
4.400e-05,8,2.69
4.800e-05,8,2.67
5.200e-05,7.84,2.69
5.600e-05,7.92,2.69
6.000e-05,8,2.67
6.400e-05,7.92,2.65
6.800e-05,7.92,2.69
7.200e-05,8,2.65
7.600e-05,7.76,2.67
8.000e-05,8,2.69
8.400e-05,7.92,2.67
8.800e-05,8,2.71
9.200e-05,7.92,2.69
9.600e-05,8,2.67
1.000e-04,7.84,2.69
1.040e-04,8.16,2.71
1.080e-04,7.92,2.71
1.120e-04,8,2.69
1.160e-04,8,2.67
1.200e-04,7.92,2.73
1.240e-04,8,2.69
1.280e-04,8,2.71
1.320e-04,7.84,2.63
1.360e-04,8,2.71
1.400e-04,8,2.67
1.440e-04,8,2.73
1.480e-04,8,2.69
1.520e-04,7.84,2.71
1.560e-04,7.84,2.71
1.600e-04,8,2.73
1.640e-04,8.08,2.71
1.680e-04,8,2.71
1.720e-04,8,2.71
1.760e-04,7.92,2.69
1.800e-04,8,2.71
1.840e-04,8,2.71
1.880e-04,7.84,2.75
1.920e-04,8.08,2.71
1.960e-04,8,2.71
2.000e-04,7.92,2.69
2.040e-04,8,2.71
2.080e-04,8,2.71
2.120e-04,8,2.69
2.160e-04,8.08,2.75
2.200e-04,8,2.71
2.240e-04,8,2.69
2.280e-04,7.84,2.73
2.320e-04,8,2.73
2.360e-04,8,2.73
2.400e-04,8,2.73
2.440e-04,8,2.71
