Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-06,
Sample Interval,1e-08,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,1
Label,,
TIME,CH1,CH3
-1.570e-06,0.2,0.02
-1.560e-06,0.04,0.02
-1.550e-06,0.04,0.02
-1.540e-06,-0.04,0.06
-1.530e-06,0.04,0.1
-1.520e-06,0.04,0.02
-1.510e-06,-0.04,0.06
-1.500e-06,-0.04,0.02
-1.490e-06,-0.04,-0.06
-1.480e-06,-0.04,-0.06
-1.470e-06,0.04,-0.02
-1.460e-06,0.04,0.02
-1.450e-06,-0.12,0.02
-1.440e-06,-0.04,0.06
-1.430e-06,-0.04,0.02
-1.420e-06,-0.04,-0.02
-1.410e-06,-0.04,-0.02
-1.400e-06,-0.04,0.02
-1.390e-06,-0.04,-0.06
-1.380e-06,0.12,0.02
-1.370e-06,-0.04,0.02
-1.360e-06,-0.04,-0.02
-1.350e-06,0.12,0.02
-1.340e-06,-0.04,0.02
-1.330e-06,0.04,0.02
-1.320e-06,-0.04,0.02
-1.310e-06,0.04,0.06
-1.300e-06,0.04,0.02
-1.290e-06,0.04,0.02
-1.280e-06,0.04,0.02
-1.270e-06,-0.04,0.02
-1.260e-06,-0.04,0.1
-1.250e-06,0.04,0.02
-1.240e-06,0.04,0.02
-1.230e-06,0.04,-0.02
-1.220e-06,-0.04,0.02
-1.210e-06,0.04,0.02
-1.200e-06,-0.04,0.06
-1.190e-06,-0.04,0.02
-1.180e-06,-0.04,0.02
-1.170e-06,-0.04,0.02
-1.160e-06,0.04,0.02
-1.150e-06,-0.04,-0.02
-1.140e-06,-0.04,0.02
-1.130e-06,0.12,0.02
-1.120e-06,0.12,0.02
-1.110e-06,0.04,0.02
-1.100e-06,0.04,0.06
-1.090e-06,0.04,0.02
-1.080e-06,0.04,0.06
-1.070e-06,-0.04,0.1
-1.060e-06,-0.04,0.02
-1.050e-06,0.04,-0.02
-1.040e-06,-0.04,0.02
-1.030e-06,0.04,0.02
-1.020e-06,0.04,0.02
-1.010e-06,0.04,0.02
-1.000e-06,-0.04,-0.02
-9.900e-07,0.04,0.02
-9.800e-07,-0.12,0.02
-9.700e-07,-0.04,0.02
-9.600e-07,-0.04,0.02
-9.500e-07,0.12,-0.06
-9.400e-07,-0.04,0.06
-9.300e-07,0.04,0.02
-9.200e-07,0.04,0.06
-9.100e-07,-0.04,0.06
-9.000e-07,-0.04,0.02
-8.900e-07,-0.04,0.02
-8.800e-07,-0.04,0.02
-8.700e-07,-0.04,0.02
-8.600e-07,-0.04,-0.02
-8.500e-07,0.04,0.02
-8.400e-07,-0.12,0.02
-8.300e-07,0.04,0.02
-8.200e-07,0.04,0.02
-8.100e-07,0.04,-0.02
-8.000e-07,-0.04,0.06
-7.900e-07,0.04,0.02
-7.800e-07,-0.04,0.02
-7.700e-07,-0.04,0.06
-7.600e-07,-0.04,0.02
-7.500e-07,-0.04,0.02
-7.400e-07,-0.04,-0.02
-7.300e-07,0.12,0.02
-7.200e-07,-0.04,0.02
-7.100e-07,-0.04,0.02
-7.000e-07,0.04,0.02
-6.900e-07,-0.04,0.02
-6.800e-07,-0.04,0.06
-6.700e-07,-0.04,-0.02
-6.600e-07,-0.04,0.02
-6.500e-07,0.04,0.02
-6.400e-07,-0.04,0.02
-6.300e-07,0.12,0.06
-6.200e-07,0.04,0.06
-6.100e-07,-0.04,0.1
-6.000e-07,0.04,-0.02
-5.900e-07,0.04,0.02
-5.800e-07,0.04,0.02
-5.700e-07,0.04,0.02
-5.600e-07,-0.04,-0.02
-5.500e-07,-0.04,0.02
-5.400e-07,0.04,0.02
-5.300e-07,0.12,0.02
-5.200e-07,-0.04,0.02
-5.100e-07,-0.12,-0.02
-5.000e-07,0.04,0.02
-4.900e-07,-0.04,-0.06
-4.800e-07,0.04,0.02
-4.700e-07,0.12,0.02
-4.600e-07,0.04,0.02
-4.500e-07,0.04,0.02
-4.400e-07,-0.04,-0.02
-4.300e-07,0.04,0.02
-4.200e-07,-0.04,-0.02
-4.100e-07,0.04,-0.02
-4.000e-07,0.04,0.06
-3.900e-07,-0.04,0.02
-3.800e-07,0.04,0.06
-3.700e-07,0.04,0.06
-3.600e-07,0.04,0.02
-3.500e-07,-0.04,0.02
-3.400e-07,-0.04,0.1
-3.300e-07,-0.04,0.02
-3.200e-07,0.04,0.06
-3.100e-07,0.04,0.02
-3.000e-07,-0.12,0.02
-2.900e-07,0.04,0.02
-2.800e-07,-0.04,0.02
-2.700e-07,-0.12,0.02
-2.600e-07,-0.04,-0.02
-2.500e-07,-0.04,0.02
-2.400e-07,-0.12,0.02
-2.300e-07,0.04,-0.02
-2.200e-07,0.04,0.02
-2.100e-07,0.04,0.02
-2.000e-07,0.04,0.1
-1.900e-07,0.04,0.14
-1.800e-07,0.2,0.02
-1.700e-07,0.2,0.1
-1.600e-07,0.12,0.06
-1.500e-07,0.28,0.02
-1.400e-07,0.12,0.06
-1.300e-07,0.28,0.22
-1.200e-07,0.28,0.1
-1.100e-07,0.28,0.1
-1.000e-07,0.36,0.14
-9.000e-08,0.52,0.14
-8.000e-08,0.36,0.22
-7.000e-08,0.52,0.18
-6.000e-08,0.36,0.14
-5.000e-08,0.52,0.14
-4.000e-08,0.6,0.22
-3.000e-08,0.52,0.18
-2.000e-08,0.68,0.3
-1.000e-08,0.6,0.26
-5.238e-21,0.6,0.26
1.000e-08,0.76,0.26
2.000e-08,0.68,0.3
3.000e-08,0.68,0.3
4.000e-08,0.84,0.26
5.000e-08,0.84,0.38
6.000e-08,0.76,0.34
7.000e-08,0.92,0.38
8.000e-08,0.84,0.38
9.000e-08,0.92,0.5
1.000e-07,1,0.38
1.100e-07,0.92,0.42
1.200e-07,1.08,0.38
1.300e-07,1,0.42
1.400e-07,1.08,0.46
1.500e-07,1.16,0.46
1.600e-07,1.08,0.5
1.700e-07,1.08,0.46
1.800e-07,1.16,0.5
1.900e-07,1.24,0.5
2.000e-07,1.16,0.54
2.100e-07,1.16,0.58
2.200e-07,1.24,0.54
2.300e-07,1.4,0.5
2.400e-07,1.4,0.62
2.500e-07,1.48,0.62
2.600e-07,1.32,0.66
2.700e-07,1.4,0.7
2.800e-07,1.48,0.66
2.900e-07,1.48,0.66
3.000e-07,1.48,0.62
3.100e-07,1.56,0.62
3.200e-07,1.48,0.74
3.300e-07,1.72,0.7
3.400e-07,1.8,0.74
3.500e-07,1.72,0.7
3.600e-07,1.64,0.74
3.700e-07,1.64,0.7
3.800e-07,1.64,0.74
3.900e-07,1.8,0.74
4.000e-07,1.88,0.7
4.100e-07,1.88,0.9
4.200e-07,1.8,0.78
4.300e-07,1.96,0.82
4.400e-07,2.04,0.9
4.500e-07,2.04,0.9
4.600e-07,2.04,0.86
4.700e-07,2.12,0.98
4.800e-07,2.12,0.9
4.900e-07,2.04,0.98
5.000e-07,2.12,0.86
5.100e-07,2.2,0.94
5.200e-07,2.2,1.06
5.300e-07,2.2,0.94
5.400e-07,2.28,0.94
5.500e-07,2.2,1.06
5.600e-07,2.12,1.06
5.700e-07,2.36,1.02
5.800e-07,2.28,1.06
5.900e-07,2.36,1.06
6.000e-07,2.36,1.06
